#	Row	Li	Ow	Li	Hw	Li	CBT	Li	F1	Li	SBT	Li	NBT	Li	OBT	Li	C00	Li 	N01	Li	C02	Li	C03	Li	O04	Li	H05	Li	H08	c_myRDF1[29]
34	2.01	2.8484	0.696933	0.0791594	0.0008675	0	0	0.000203129	7.00E-06	0	0	0	0	7.205	0.148306	0	0	21.7343	0.91326	9.14E-05	1.50E-06	0	0	13.1021	0.460048	0.144455	0.003532	0.0363195	0.0007495	
35	2.07	0.552281	0.699336	0.244482	0.002995	0	0	0.000478812	1.95E-05	0	0	0	0	12.9108	0.373007	0.000545846	9.50E-06	10.5892	1.09756	0.00462533	8.20E-05	0	0	10.2889	0.639117	0.293349	0.0086375	0.141345	0.0032095	
36	2.13	0.107881	0.699833	0.666498	0.009136	0	0	0.00166416	6.55E-05	0	0	0	0	13.9084	0.629307	0.00965939	0.0001875	3.72616	1.16622	0.062379	0.0012315	0	0	6.46978	0.75834	0.519138	0.018204	0.456243	0.011617	
37	2.19	0.0264882	0.699962	1.63503	0.0250615	0	0	0.00261802	0.000142	0	0	0	0	10.975	0.843103	0.0866255	0.001875	1.16178	1.18885	0.325943	0.007581	0	0	3.74207	0.831237	0.811944	0.034021	1.15121	0.034043	
38	2.25	0.00544684	0.69999	3.46171	0.060652	0	0	0.00452282	0.0002815	0	0	9.73E-05	5.00E-07	7.24133	0.992002	0.399711	0.010094	0.349984	1.19605	0.982353	0.0277805	0	0	2.22581	0.877005	1.12762	0.0572075	2.38905	0.0831675	
39	2.31	0.00166101	0.699999	6.46875	0.130753	0	0	0.00658251	0.0004955	0	0	0	5.00E-07	4.40921	1.08757	1.33289	0.0389825	0.11221	1.19848	1.9969	0.0710605	0	0	1.48395	0.909167	1.44877	0.0886075	4.09911	0.17201	
40	2.37	8.77E-05	0.699999	10.5983	0.251648	0	0	0.00886881	0.000799	0	0	8.77E-05	1.00E-06	2.62579	1.14747	3.13335	0.110467	0.0394055	1.19938	3.21105	0.144318	0	0	1.14484	0.935286	1.72514	0.127965	5.90332	0.306689	
41	2.43	8.34E-05	0.7	15.2769	0.434846	0	0	0.0125224	0.0012495	0	0	0	1.00E-06	1.56479	1.185	5.48559	0.242032	0.0150936	1.19974	4.51983	0.25272	0	0	1.00908	0.959487	1.94357	0.174579	7.23978	0.480325	
42	2.49	0.000158839	0.700001	18.7615	0.671079	0	0	0.0160428	0.0018555	0	0	0.000158839	2.00E-06	0.983036	1.20976	7.4578	0.429839	0.0072669	1.19993	5.73902	0.397244	0	0	1.00595	0.98482	2.08697	0.227134	7.53663	0.670118	
43	2.55	7.57E-05	0.700001	19.1763	0.92431	0	0	0.0197141	0.0026365	0	0	0.000151453	3.00E-06	0.629722	1.22639	8.08002	0.64324	0.00348341	1.20002	6.55429	0.570349	1.89E-05	5.00E-07	1.06102	1.01284	2.16405	0.284289	6.68728	0.846735	
44	2.61	0.00101199	0.700008	15.6778	1.1412	0	0	0.0225649	0.003573	3.61E-05	5.00E-07	0.000216855	4.50E-06	0.431071	1.23831	7.1452	0.840936	0.00224083	1.20008	6.58067	0.752425	3.61E-05	1.50E-06	1.16559	1.04509	2.15973	0.344045	5.03061	0.985923	
45	2.67	0.0015196	0.700019	9.96899	1.28552	0	0	0.0274334	0.0047645	0.000138146	2.50E-06	0.000621655	9.00E-06	0.312192	1.24735	5.26055	0.993254	0.00169228	1.20013	5.68477	0.917027	0.000138146	5.50E-06	1.31544	1.08318	2.10915	0.405115	3.28477	1.08103	
46	2.73	0.00515347	0.700058	4.83398	1.35869	0	0	0.0327487	0.0062515	0.000528561	1.05E-05	0.000660701	1.40E-05	0.247515	1.25485	3.2765	1.09244	0.00155265	1.20018	4.21897	1.04474	0.000759806	2.85E-05	1.49163	1.12833	2.01697	0.466171	1.91331	1.13895	
47	2.79	0.0132211	0.700163	1.83413	1.38768	0	0	0.0368695	0.008	0.00145496	3.35E-05	0.00202429	3.00E-05	0.205924	1.26136	1.76421	1.14821	0.0016131	1.20023	2.75637	1.13188	0.00294154	0.0001215	1.67647	1.18134	1.88167	0.525662	1.00659	1.17078	
48	2.85	0.0312818	0.700421	0.547401	1.39671	0	0	0.0441946	0.010187	0.0059108	0.000131	0.0033343	5.75E-05	0.184614	1.26745	0.851383	1.1763	0.00197027	1.20029	1.68023	1.18732	0.00771435	0.000376	1.89155	1.24374	1.73617	0.582939	0.485747	1.1868	
49	2.91	0.0625689	0.700959	0.144763	1.3992	0	0	0.0499892	0.012766	0.0180264	0.000441	0.00721054	0.0001195	0.175016	1.27347	0.384063	1.18951	0.00302378	1.2004	1.1669	1.22745	0.0231581	0.0011725	2.09298	1.31573	1.57827	0.637222	0.228702	1.19467	
50	2.97	0.118626	0.702021	0.037067	1.39987	0	0	0.0603828	0.016011	0.0464455	0.001273	0.0120021	0.000227	0.179083	1.27988	0.172538	1.19569	0.00466129	1.20056	1.23298	1.27162	0.0598711	0.0033175	2.27795	1.39734	1.43343	0.688577	0.110769	1.19864	
51	3.03	0.201131	0.703896	0.0112365	1.40008	0.00010727	2.00E-06	0.068617	0.019849	0.108209	0.0032905	0.0205958	0.000419	0.189305	1.28694	0.0855612	1.19888	0.00842069	1.20088	1.92362	1.34335	0.138258	0.008473	2.38898	1.48642	1.2965	0.736923	0.0668426	1.20113	
52	3.09	0.319336	0.706992	0.0082	1.40023	0.000283648	7.50E-06	0.080599	0.0245375	0.228001	0.0077115	0.0384214	0.0007915	0.207398	1.29498	0.0571422	1.2011	0.0164645	1.20152	3.21538	1.46805	0.28954	0.0197015	2.46596	1.58205	1.18423	0.782848	0.0564202	1.20332	
53	3.15	0.425994	0.711284	0.0124811	1.40049	0.000496265	1.75E-05	0.0928346	0.0301495	0.460037	0.0169815	0.0573682	0.0013695	0.233716	1.3044	0.0565742	1.20338	0.028498	1.20266	4.25717	1.63962	0.551065	0.04191	2.42206	1.67966	1.1079	0.827498	0.0629512	1.20585	
54	3.21	0.497528	0.716489	0.0207164	1.40092	0.00148145	4.85E-05	0.111571	0.0371535	0.895368	0.0357175	0.0906073	0.0023175	0.26089	1.31532	0.0773937	1.20662	0.0512056	1.20481	4.05047	1.80913	0.943778	0.081408	2.32075	1.77679	1.07283	0.872396	0.0813005	1.20926	
55	3.27	0.512687	0.722056	0.0379691	1.40174	0.00260189	0.000105	0.131146	0.045697	1.75192	0.0737605	0.13318	0.0037635	0.295636	1.32816	0.118455	1.21176	0.0818903	1.20836	2.88413	1.93439	1.49665	0.146408	2.11896	1.86882	1.0965	0.920017	0.102602	1.21371	
56	3.33	0.470976	0.727359	0.062036	1.40314	0.00444066	0.000205	0.156518	0.056271	3.34801	0.149155	0.193746	0.005945	0.33991	1.34347	0.175473	1.21967	0.124827	1.21398	1.69662	2.0108	2.13841	0.242718	1.86568	1.95284	1.22736	0.975296	0.137583	1.21991	
57	3.39	0.428015	0.732353	0.100287	1.40548	0.00764848	0.0003835	0.185856	0.0692835	5.91225	0.287135	0.282501	0.0092415	0.390169	1.36168	0.256213	1.23162	0.181164	1.22244	0.901781	2.0529	2.76634	0.37184	1.59503	2.02729	1.49741	1.04519	0.174105	1.22803	
58	3.45	0.432495	0.73758	0.146558	1.40902	0.0159279	0.0007685	0.22166	0.085357	8.42351	0.490743	0.380739	0.013843	0.449385	1.38341	0.358471	1.24895	0.259377	1.23498	0.48755	2.07647	3.21497	0.52726	1.32855	2.09152	1.8372	1.134	0.217778	1.23856	
59	3.51	0.497653	0.743806	0.211935	1.41433	0.0273787	0.0014535	0.264741	0.105228	8.9598	0.714912	0.508085	0.020199	0.526351	1.40974	0.468156	1.27238	0.369323	1.25346	0.290474	2.091	3.35622	0.695201	1.11826	2.14748	2.08822	1.2385	0.259548	1.25155	
60	3.57	0.614093	0.751753	0.275055	1.42145	0.046171	0.0026485	0.315456	0.129722	7.36498	0.905533	0.65188	0.028635	0.608616	1.44125	0.595518	1.30321	0.523538	1.28056	0.213536	2.10205	3.16752	0.859166	0.967407	2.19755	2.12869	1.34869	0.30186	1.26718	
61	3.63	0.748785	0.761772	0.347243	1.43074	0.0796544	0.00478	0.377077	0.159993	5.03441	1.04025	0.821134	0.0396215	0.718805	1.47972	0.709929	1.3412	0.728147	1.31953	0.193288	2.1124	2.6924	1.00326	0.886419	2.24499	1.92064	1.45148	0.338938	1.28532	
62	3.69	0.861986	0.773689	0.423634	1.44245	0.137914	0.0085935	0.439498	0.196451	3.10644	1.12615	0.992722	0.0533465	0.837946	1.52606	0.835659	1.38742	0.991872	1.37438	0.209376	2.12398	2.11864	1.12042	0.859907	2.29255	1.58368	1.53906	0.374224	1.30601	
63	3.75	0.907634	0.786649	0.49132	1.45648	0.222794	0.014956	0.5117	0.24029	1.84909	1.17895	1.15496	0.069838	0.975532	1.58178	0.93865	1.44103	1.29362	1.44827	0.242727	2.13784	1.62242	1.21309	0.873659	2.34245	1.25923	1.61098	0.396766	1.32867	
64	3.81	0.847589	0.799142	0.5517	1.47275	0.345484	0.0251405	0.594063	0.292827	1.12581	1.21214	1.35958	0.0898775	1.13465	1.64867	1.04529	1.50265	1.63206	1.54449	0.281065	2.15441	1.29002	1.28915	0.898855	2.39544	1.03825	1.67219	0.417722	1.3533	
65	3.87	0.725407	0.810173	0.603475	1.4911	0.507502	0.040576	0.679667	0.354843	0.719275	1.23402	1.59804	0.114179	1.30952	1.72833	1.14032	1.57202	1.9507	1.66315	0.320109	2.17388	1.14736	1.35894	0.919515	2.45137	0.916375	1.72793	0.434856	1.37975	
66	3.93	0.551474	0.818822	0.643296	1.51128	0.732997	0.0635665	0.766857	0.427	0.501832	1.24976	1.9106	0.144143	1.49085	1.82185	1.21739	1.64839	2.22428	1.80268	0.35377	2.19608	1.15083	1.43113	0.931825	2.50983	0.852127	1.78139	0.454838	1.40828	
67	3.99	0.370893	0.824817	0.655211	1.53246	0.984672	0.095401	0.856422	0.510065	0.395221	1.26253	2.30018	0.181325	1.67208	1.92997	1.29636	1.73221	2.40137	1.95795	0.388617	2.2212	1.25598	1.51234	0.909231	2.56862	0.821156	1.83448	0.477945	1.43919	
68	4.05	0.232155	0.828684	0.665978	1.55464	1.27185	0.137766	0.944515	0.604449	0.351985	1.27426	2.70126	0.226314	1.85123	2.0533	1.35088	1.8222	2.47394	2.12277	0.416223	2.24893	1.38566	1.60466	0.88716	2.62772	0.807543	1.88828	0.515991	1.47356	
69	4.11	0.149983	0.831256	0.672124	1.5777	1.57102	0.191658	1.03589	0.711054	0.348881	1.28623	3.09854	0.27946	2.01838	2.19177	1.40053	1.91829	2.39879	2.28734	0.445314	2.27948	1.52248	1.70911	0.838162	2.68523	0.799602	1.94314	0.563981	1.51226	
70	4.17	0.120438	0.833383	0.69387	1.6022	1.87373	0.257825	1.12154	0.829869	0.366595	1.29917	3.54096	0.341981	2.15955	2.34429	1.43385	2.01956	2.12592	2.43749	0.482134	2.31354	1.6132	1.82304	0.779491	2.74028	0.786981	1.99872	0.625701	1.55645	
71	4.23	0.127118	0.835693	0.727469	1.62864	2.16724	0.336574	1.20238	0.960939	0.415769	1.31428	3.99105	0.41449	2.28535	2.51038	1.44389	2.12449	1.67386	2.55913	0.529973	2.35205	1.61169	1.94017	0.703058	2.79137	0.780742	2.05546	0.692676	1.60679	
72	4.29	0.156337	0.838614	0.763411	1.65717	2.46379	0.428656	1.28313	1.10481	0.477065	1.33211	4.49206	0.498435	2.3708	2.68759	1.4352	2.23177	1.18514	2.64772	0.576752	2.39516	1.47462	2.05039	0.636338	2.83894	0.781812	2.1139	0.752032	1.663	
73	4.35	0.197829	0.842415	0.797562	1.68782	2.72663	0.533433	1.3541	1.26091	0.564185	1.35379	5.00079	0.594518	2.4018	2.87218	1.39426	2.33892	0.786528	2.70817	0.639483	2.44431	1.22914	2.14486	0.581542	2.88363	0.779157	2.17378	0.805206	1.72488	
74	4.41	0.248187	0.847316	0.833699	1.72074	2.96624	0.650583	1.41627	1.42871	0.653826	1.37961	5.40597	0.70127	2.34259	3.05722	1.32654	2.44371	0.518617	2.74913	0.700313	2.49963	0.954653	2.22027	0.535258	2.92591	0.782426	2.23559	0.847397	1.79182	
75	4.47	0.303526	0.853474	0.83758	1.75473	3.10381	0.776525	1.46919	1.60756	0.760638	1.41048	5.56212	0.814116	2.15198	3.23186	1.24364	2.54463	0.35483	2.77793	0.752616	2.5607	0.749752	2.28111	0.507838	2.96712	0.785376	2.29932	0.875292	1.86285	
76	4.53	0.347467	0.860714	0.809348	1.78846	3.10141	0.905769	1.51136	1.79651	0.852434	1.446	5.33796	0.92534	1.83231	3.38457	1.13547	2.63927	0.261164	2.79969	0.783102	2.62597	0.637361	2.33423	0.490353	3.00799	0.793787	2.36548	0.905094	1.93829	
77	4.59	0.383225	0.868912	0.754939	1.82076	2.89132	1.02947	1.52597	1.99237	0.931032	1.48583	4.59798	1.0237	1.46081	3.50957	1.02598	2.72706	0.206332	2.81735	0.797536	2.69421	0.588534	2.38459	0.480662	3.04912	0.801796	2.43409	0.949549	2.01954	
78	4.65	0.414164	0.878005	0.674799	1.85039	2.51355	1.13984	1.52549	2.19332	1.00276	1.52987	3.51669	1.10091	1.14966	3.61053	0.91927	2.80779	0.183107	2.83343	0.789426	2.76354	0.577305	2.43529	0.488117	3.09199	0.820056	2.50611	1.00338	2.10765	
79	4.71	0.431071	0.887715	0.589693	1.87695	2.02911	1.23125	1.49729	2.39568	1.06404	1.5778	2.43342	1.15572	0.923396	3.69373	0.803148	2.88015	0.173339	2.84905	0.770723	2.83298	0.582884	2.48781	0.498496	3.1369	0.835606	2.5814	1.08996	2.20586	
80	4.77	0.448452	0.898075	0.521755	1.90106	1.56129	1.3034	1.4546	2.59732	1.11914	1.62951	1.59818	1.19265	0.773726	3.76523	0.708377	2.94562	0.176753	2.86538	0.744406	2.90178	0.599083	2.54317	0.512189	3.18423	0.848252	2.65978	1.19493	2.31629	
81	4.83	0.461991	0.909019	0.468641	1.92326	1.1925	1.35989	1.40116	2.79646	1.15282	1.68413	1.05338	1.2176	0.689267	3.83054	0.634391	3.00573	0.191656	2.88354	0.717045	2.96972	0.606291	2.60062	0.531843	3.23463	0.862047	2.74146	1.31946	2.44131	
82	4.89	0.482293	0.920729	0.437194	1.94449	0.947639	1.40591	1.33212	2.99052	1.19665	1.74224	0.740615	1.23558	0.639373	3.89264	0.574917	3.06156	0.21366	2.90429	0.692159	3.03694	0.615372	2.66038	0.551481	3.28819	0.882718	2.82719	1.43548	2.58072	
83	4.95	0.495191	0.933049	0.423987	1.96559	0.797611	1.4456	1.25994	3.1786	1.22572	1.80323	0.566334	1.24967	0.617632	3.9541	0.542409	3.11554	0.24651	2.92882	0.663724	3.10299	0.622204	2.7223	0.573931	3.3453	0.897714	2.91653	1.53677	2.73365	
84	5.01	0.504589	0.945909	0.427586	1.98739	0.717509	1.48217	1.20572	3.36297	1.25307	1.8671	0.487227	1.26209	0.611863	4.01648	0.519833	3.16853	0.28493	2.95787	0.643327	3.16857	0.626778	2.7862	0.599896	3.40646	0.913999	3.00971	1.55701	2.89238	
85	5.07	0.506261	0.959122	0.431645	2.00992	0.683741	1.51786	1.15811	3.54433	1.28684	1.93427	0.453522	1.27392	0.616629	4.08086	0.507889	3.22156	0.323599	2.99165	0.621806	3.23349	0.63648	2.85265	0.617304	3.47091	0.924821	3.10626	1.43072	3.04175	
86	5.13	0.513911	0.972855	0.436847	2.03326	0.677973	1.55409	1.13829	3.72684	1.29753	2.00361	0.443312	1.28577	0.626811	4.14785	0.509331	3.276	0.370478	3.03125	0.599001	3.29752	0.654153	2.92257	0.631629	3.53842	0.937908	3.20651	1.17083	3.1669	
87	5.19	0.495059	0.986395	0.450608	2.05791	0.691382	1.59191	1.14653	3.91498	1.31403	2.07549	0.454547	1.2982	0.643407	4.21824	0.514885	3.33233	0.415562	3.07672	0.57642	3.36058	0.670921	2.99597	0.644001	3.60887	0.943358	3.30971	0.889977	3.26426	
88	5.25	0.495885	1.00027	0.459162	2.08361	0.723371	1.6324	1.18159	4.11339	1.3176	2.14924	0.472177	1.31142	0.668639	4.29309	0.52347	3.39093	0.45905	3.1281	0.543078	3.42137	0.698417	3.07415	0.653636	3.68204	0.948428	3.41588	0.668014	3.33904	
89	5.31	0.493474	1.0144	0.472395	2.11066	0.765116	1.67621	1.23681	4.32585	1.32746	2.22525	0.513524	1.32612	0.688072	4.37189	0.539401	3.4527	0.503639	3.18578	0.515925	3.48046	0.731431	3.15791	0.657893	3.75738	0.949793	3.52465	0.530896	3.39984	
90	5.37	0.502112	1.0291	0.477061	2.1386	0.812483	1.72379	1.30858	4.55575	1.35391	2.30454	0.555766	1.34239	0.717449	4.45592	0.561858	3.5185	0.546144	3.24975	0.491931	3.53807	0.769549	3.24805	0.667351	3.83555	0.94319	3.63512	0.456553	3.45331	
91	5.43	0.508998	1.04434	0.490518	2.16797	0.862241	1.77542	1.39475	4.80628	1.3737	2.38679	0.61692	1.36086	0.750975	4.54585	0.587108	3.58881	0.584378	3.31973	0.471232	3.5945	0.80294	3.3442	0.666075	3.91531	0.936657	3.74729	0.423517	3.50403	
92	5.49	0.534301	1.06069	0.497835	2.19844	0.922173	1.83186	1.48125	5.07827	1.39241	2.47202	0.662032	1.38112	0.788014	4.64232	0.617956	3.66446	0.617384	3.3953	0.459637	3.65077	0.840859	3.44713	0.671736	3.99754	0.91719	3.85957	0.41282	3.55456	
93	5.55	0.563577	1.07832	0.515913	2.23071	0.989046	1.89373	1.57406	5.37366	1.40049	2.55962	0.710447	1.40334	0.823053	4.74528	0.650113	3.74579	0.645509	3.47606	0.461035	3.70845	0.870373	3.55602	0.677502	4.0823	0.901471	3.97234	0.418431	3.60691	
94	5.61	0.592017	1.09724	0.527687	2.26444	1.05609	1.96123	1.67068	5.69398	1.3954	2.6488	0.729065	1.42664	0.858212	4.85498	0.689213	3.83389	0.67487	3.56232	0.473397	3.76896	0.892403	3.67009	0.679861	4.1692	0.881896	4.08507	0.434629	3.66247	
95	5.67	0.613604	1.11727	0.546469	2.30011	1.12873	2.03492	1.7558	6.03787	1.38637	2.73931	0.737351	1.45071	0.9017	4.97272	0.721881	3.92815	0.690079	3.65243	0.49451	3.83353	0.9236	3.79069	0.682899	4.25837	0.860306	4.1974	0.459617	3.72248	
96	5.73	0.636232	1.13848	0.572183	2.33826	1.19159	2.11437	1.80191	6.3983	1.37354	2.83089	0.729759	1.47504	0.938333	5.09785	0.754409	4.02875	0.711274	3.74728	0.523904	3.90339	0.940126	3.91605	0.68826	4.35015	0.838326	4.3092	0.489547	3.78776	
97	5.79	0.643252	1.16037	0.594272	2.37872	1.25455	2.19977	1.79073	6.76404	1.35981	2.92347	0.726773	1.49978	0.981279	5.23146	0.781437	4.13515	0.722726	3.84568	0.563308	3.98009	0.949922	4.04539	0.687223	4.44372	0.82015	4.42087	0.523572	3.85905	
98	5.85	0.643737	1.18274	0.629219	2.42245	1.31013	2.29082	1.70587	7.1197	1.33641	3.01635	0.726892	1.52504	1.02268	5.3736	0.808992	4.24759	0.730338	3.9472	0.606142	4.06434	0.959465	4.17875	0.68944	4.53955	0.812348	4.53378	0.559137	3.93677	
99	5.91	0.640799	1.20547	0.658641	2.46917	1.36966	2.38798	1.59599	7.45931	1.31092	3.10933	0.72405	1.55071	1.0603	5.52402	0.829784	4.36531	0.737792	4.05186	0.649068	4.15642	0.958915	4.31479	0.688547	4.63723	0.805063	4.64798	0.597457	4.02152	
100	5.97	0.62569	1.22811	0.686517	2.51886	1.421	2.49082	1.48335	7.78139	1.25942	3.20048	0.74295	1.5776	1.09081	5.68192	0.847029	4.48792	0.739219	4.15887	0.696976	4.25731	0.950203	4.45233	0.688907	4.73695	0.802347	4.76413	0.63694	4.11372	
101	6.03	0.611797	1.2507	0.714357	2.5716	1.47546	2.59977	1.40045	8.09162	1.17471	3.28722	0.762339	1.60575	1.12525	5.8481	0.864043	4.61552	0.749914	4.26961	0.733348	4.36561	0.945956	4.59203	0.693833	4.83941	0.799714	4.88223	0.673949	4.21325	
102	6.09	0.609507	1.27365	0.738184	2.6272	1.52668	2.71476	1.34517	8.39556	1.08114	3.36865	0.790198	1.6355	1.15785	6.02251	0.877012	4.74763	0.75341	4.3831	0.768616	4.48139	0.938499	4.7334	0.696922	4.94439	0.808989	5.00409	0.707786	4.31987	
103	6.15	0.605471	1.29691	0.749786	2.68479	1.57628	2.83583	1.31602	8.6988	0.969483	3.44312	0.818405	1.66693	1.18517	6.20457	0.888212	4.88407	0.758717	4.49965	0.79011	4.60276	0.928394	4.87602	0.701324	5.05213	0.814099	5.12915	0.743465	4.43408	
104	6.21	0.624244	1.32135	0.766071	2.74479	1.61591	2.96238	1.29998	9.00422	0.877813	3.51186	0.839672	1.69981	1.21889	6.39548	0.896961	5.02456	0.768653	4.62004	0.806507	4.72908	0.919817	5.02009	0.710053	5.16334	0.821693	5.25785	0.77483	4.55544	
105	6.27	0.652925	1.34741	0.771627	2.80639	1.64608	3.09379	1.29557	9.31452	0.811347	3.57663	0.867619	1.73445	1.25054	6.59515	0.903036	5.16875	0.77685	4.74408	0.818981	4.85985	0.906929	5.16489	0.722933	5.27877	0.828817	5.39018	0.805544	4.68406	
106	6.33	0.693648	1.37563	0.77616	2.86954	1.66114	3.22896	1.29642	9.63099	0.756688	3.63821	0.890294	1.77067	1.27566	6.80275	0.903404	5.31577	0.787676	4.87227	0.825562	4.9942	0.899526	5.31128	0.738969	5.39903	0.838951	5.52672	0.837771	4.8204	
107	6.39	0.752295	1.40682	0.779044	2.93414	1.65807	3.36644	1.30211	9.9549	0.728332	3.6986	0.916683	1.80867	1.30139	7.01858	0.906914	5.46617	0.800206	5.00498	0.828245	5.13155	0.891918	5.4592	0.756914	5.52456	0.846739	5.66714	0.864192	4.96371	
108	6.45	0.810093	1.44104	0.776566	2.99975	1.65275	3.50607	1.31122	10.2872	0.715803	3.75907	0.933619	1.84811	1.31558	7.24087	0.908881	5.61974	0.81742	5.14309	0.834749	5.2726	0.886809	5.60904	0.776605	5.65578	0.857294	5.81199	0.892017	5.11443	
109	6.51	0.863656	1.47821	0.774535	3.06641	1.63017	3.64637	1.32579	10.6295	0.70292	3.81957	0.95323	1.88913	1.32224	7.46846	0.907824	5.776	0.834146	5.28667	0.841597	5.41746	0.884539	5.76129	0.797687	5.79308	0.861062	5.9602	0.91244	5.27149	
110	6.57	0.885692	1.51703	0.768696	3.13379	1.60194	3.78679	1.33913	10.9817	0.70339	3.88123	0.985912	1.93234	1.31677	7.69931	0.90709	5.93503	0.853247	5.43626	0.8476	5.56606	0.882634	5.91603	0.819488	5.93675	0.87146	6.11298	0.933495	5.43514	
111	6.63	0.90258	1.55731	0.762122	3.20182	1.5599	3.92604	1.35024	11.3433	0.704675	3.94413	1.00289	1.9771	1.29296	7.93014	0.90759	6.09706	0.874601	5.5924	0.853972	5.71852	0.883051	6.07368	0.834695	6.08577	0.879455	6.26999	0.946631	5.60415	
